Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Malaria,obsesiones_presencia,disminucion_del_libido,nerviosismo,alucinaciones,hipoexpresividad emocional,obsesiones_presencia,abulia_higiene,contacto_visual_bajo,irritabilidad,nerviosismo,atencion_deterioro,hipoexpresividad emocional,cambios_en_el_apetito,dificultades en teoría de la mente,ideas_suicidas,contacto_visual_bajo,procesamiento_info_deficit
Malaria,irritabilidad,anhedonia_intereses_recreativos,control_pensamiento,contacto_visual_bajo,memoria_deterioro,dificultad_de_concetracion,atencion_deterioro,ideas_suicidas,hipoexpresividad emocional,alogia_pobreza_habla,sentimiento_de_culpa,alucinaciones,desorganización del pensamiento,disnea,anergia_fisica,alogia_bloqueos_pensamiento,gesticulacion_reducida
Malaria,taquicardia,hipervigilancia,dificultades en teoría de la mente,ideas_suicidas,comportamiento motor desorganizado,alogia_pobreza_contenido,comportamiento motor desorganizado,paranoia intensa,pensamientos_intrusivos,sudoracion,hipervigilancia,sueño_o_fatiga,expresion_facial_reducida,anhedonia_relaciones_amigos,anhedonia_relaciones_amigos,ideas_suicidas,obsesiones_presencia
Malaria,eco del pensamiento,sentimiento_de_culpa,preocupacion,abulia,disminucion_del_libido,ideas_suicidas,control_pensamiento,control_pensamiento,procesamiento_info_deficit,anhedonia_sociabilidad,anhedonia_relaciones_familia,anergia_fisica,atencion_deterioro,anhedonia,disnea,disminucion_del_libido,expresion_facial_reducida
Malaria,anhedonia_intereses_sexuales,hipoexpresividad emocional,expresion_facial_reducida,memoria_deterioro,contacto_visual_bajo,alucinaciones,anhedonia_relaciones_amigos,desorganización del pensamiento,pensamientos_intrusivos,sentimiento_de_culpa,cambios_en_el_apetito,preocupacion,anhedonia_sociabilidad,tristeza,dificultad_de_concetracion,cambios_en_el_apetito,alucinaciones
Malaria,sentimiento_de_culpa,memoria_deterioro,comportamiento social inadecuado,contacto_visual_bajo,irritabilidad,taquicardia,comportamiento motor desorganizado,alogia_bloqueos_pensamiento,lenguaje desorganizado,anhedonia_relaciones_amigos,expresion_facial_reducida,alogia_bloqueos_pensamiento,desorganización del pensamiento,abulia_trabajo_estudio,anhedonia_intereses_recreativos,ideas_suicidas,atencion_deterioro
Chicken Pox,anergia_fisica,sentimiento_de_culpa,temblores,gesticulacion_reducida,control_pensamiento,anhedonia,anergia_fisica,anhedonia_relaciones_familia,anhedonia_intereses_sexuales,eco del pensamiento,lenguaje desorganizado,atencion_deterioro,pensamientos_intrusivos,alogia_pobreza_contenido,ideas_delirantes,dificultades en teoría de la mente,irritabilidad
Chicken Pox,alogia_bloqueos_pensamiento,cambios_en_el_apetito,preocupacion,sudoracion,alogia_pobreza_contenido,procesamiento_info_deficit,temblores,expresion_facial_reducida,atencion_deterioro,contacto_visual_bajo,catatonía,cambios_en_el_apetito,gesticulacion_reducida,disminucion_del_libido,anergia_fisica,memoria_deterioro,temblores
Chicken Pox,sentimiento_de_culpa,anhedonia,anhedonia_relaciones_amigos,preocupacion,dificultades en teoría de la mente,dificultades en teoría de la mente,abulia_trabajo_estudio,cambios_en_el_apetito,alucinaciones,anhedonia,dificultad_de_concetracion,procesamiento_info_deficit,control_pensamiento,hipervigilancia,alogia,anergia_fisica,nerviosismo
Chicken Pox,dificultades en teoría de la mente,abulia,memoria_deterioro,comportamiento social inadecuado,abulia,abulia_higiene,memoria_deterioro,alogia_pobreza_habla,temblores,anhedonia_relaciones_amigos,abulia_trabajo_estudio,control_pensamiento,alucinaciones,dificultad_de_concetracion,abulia_trabajo_estudio,atencion_deterioro,irritabilidad
Chicken Pox,cambios_en_el_apetito,obsesiones_presencia,memoria_deterioro,alucinaciones,disnea,hipervigilancia,catatonía,cambios_en_el_apetito,disnea,ideas_delirantes,irritabilidad,anhedonia_relaciones_amigos,abulia_trabajo_estudio,tristeza,alogia,disminucion_del_libido,anhedonia_intereses_sexuales
Chicken Pox,comportamiento motor desorganizado,anhedonia_relaciones_familia,preocupacion,afectividad_inapropiada,control_pensamiento,abulia_trabajo_estudio,sentimiento_de_culpa,alogia_pobreza_contenido,catatonía,procesamiento_info_deficit,obsesiones_presencia,control_pensamiento,comportamiento social inadecuado,disminucion_del_libido,anhedonia_sociabilidad,cambios_en_el_apetito,dificultades en teoría de la mente
Chicken Pox,abulia_trabajo_estudio,alogia,memoria_deterioro,ideas_suicidas,eco del pensamiento,hipoexpresividad emocional,anergia_fisica,ideas_delirantes,abulia,ideas_suicidas,anergia_fisica,alogia,taquicardia,dificultades en teoría de la mente,pensamientos_intrusivos,sueño_o_fatiga,sentimiento_de_culpa
Chicken Pox,tristeza,sueño_o_fatiga,anhedonia,irritabilidad,anergia_fisica,anhedonia_intereses_sexuales,alogia_pobreza_contenido,catatonía,memoria_deterioro,abulia,control_pensamiento,abulia_higiene,expresion_facial_reducida,anhedonia_sociabilidad,tristeza,sueño_o_fatiga,expresion_facial_reducida
Chicken Pox,hipervigilancia,abulia_trabajo_estudio,alucinaciones,anhedonia_intereses_recreativos,preocupacion,sudoracion,afectividad_inapropiada,atencion_deterioro,expresion_facial_reducida,anhedonia_relaciones_familia,anhedonia_intereses_recreativos,paranoia intensa,preocupacion,gesticulacion_reducida,procesamiento_info_deficit,anhedonia_intereses_recreativos,abulia
Chicken Pox,tristeza,abulia_higiene,preocupacion,catatonía,disnea,anhedonia_sociabilidad,sentimiento_de_culpa,irritabilidad,abulia_trabajo_estudio,alogia_bloqueos_pensamiento,abulia_higiene,comportamiento motor desorganizado,alogia_pobreza_contenido,gesticulacion_reducida,sueño_o_fatiga,gesticulacion_reducida,irritabilidad
Dengue,disnea,abulia,ideas_delirantes,comportamiento motor desorganizado,paranoia intensa,anhedonia_relaciones_familia,anhedonia,preocupacion,alogia_pobreza_habla,sentimiento_de_culpa,sentimiento_de_culpa,ideas_delirantes,expresion_facial_reducida,cambios_en_el_apetito,lenguaje desorganizado,paranoia intensa,atencion_deterioro
Dengue,sentimiento_de_culpa,ideas_delirantes,afectividad_inapropiada,abulia,comportamiento motor desorganizado,nerviosismo,alogia_pobreza_habla,lenguaje desorganizado,anhedonia_sociabilidad,dificultad_de_concetracion,disnea,ideas_delirantes,expresion_facial_reducida,tristeza,hipervigilancia,alucinaciones,anhedonia_intereses_recreativos
Dengue,alogia,anhedonia_relaciones_familia,anhedonia_relaciones_amigos,anhedonia,gesticulacion_reducida,dificultades en teoría de la mente,cambios_en_el_apetito,catatonía,abulia_higiene,abulia_higiene,hipoexpresividad emocional,anhedonia_sociabilidad,taquicardia,control_pensamiento,contacto_visual_bajo,dificultades en teoría de la mente,catatonía
Dengue,hipervigilancia,eco del pensamiento,disminucion_del_libido,comportamiento social inadecuado,memoria_deterioro,anhedonia_relaciones_familia,disnea,pensamientos_intrusivos,taquicardia,anhedonia,abulia,disnea,tristeza,anhedonia_intereses_sexuales,abulia_higiene,tristeza,sentimiento_de_culpa
Dengue,disminucion_del_libido,anhedonia_intereses_recreativos,catatonía,catatonía,control_pensamiento,disminucion_del_libido,control_pensamiento,alogia,alogia_bloqueos_pensamiento,alogia,anergia_fisica,disminucion_del_libido,alogia_pobreza_habla,obsesiones_presencia,anhedonia_intereses_recreativos,disnea,sentimiento_de_culpa
Dengue,memoria_deterioro,sudoracion,anhedonia_sociabilidad,sudoracion,obsesiones_presencia,dificultades en teoría de la mente,nerviosismo,nerviosismo,pensamientos_intrusivos,gesticulacion_reducida,nerviosismo,sentimiento_de_culpa,alogia_pobreza_contenido,temblores,hipoexpresividad emocional,atencion_deterioro,irritabilidad
Dengue,abulia_trabajo_estudio,memoria_deterioro,comportamiento motor desorganizado,temblores,anhedonia_relaciones_amigos,abulia_trabajo_estudio,anhedonia_intereses_recreativos,anhedonia_intereses_sexuales,anhedonia_intereses_sexuales,procesamiento_info_deficit,abulia_trabajo_estudio,desorganización del pensamiento,preocupacion,contacto_visual_bajo,comportamiento social inadecuado,contacto_visual_bajo,ideas_suicidas
Dengue,abulia_higiene,desorganización del pensamiento,abulia,gesticulacion_reducida,hipoexpresividad emocional,atencion_deterioro,abulia,alogia_pobreza_habla,alucinaciones,abulia,nerviosismo,alucinaciones,pensamientos_intrusivos,desorganización del pensamiento,eco del pensamiento,expresion_facial_reducida,procesamiento_info_deficit
Dengue,memoria_deterioro,sueño_o_fatiga,procesamiento_info_deficit,sueño_o_fatiga,pensamientos_intrusivos,expresion_facial_reducida,temblores,anergia_fisica,anhedonia_relaciones_familia,anhedonia_intereses_recreativos,cambios_en_el_apetito,abulia,abulia_higiene,alogia_bloqueos_pensamiento,temblores,desorganización del pensamiento,cambios_en_el_apetito
Dengue,cambios_en_el_apetito,dificultades en teoría de la mente,sudoracion,alogia_bloqueos_pensamiento,alogia_bloqueos_pensamiento,tristeza,alogia_pobreza_habla,obsesiones_presencia,anhedonia_sociabilidad,nerviosismo,atencion_deterioro,dificultades en teoría de la mente,procesamiento_info_deficit,dificultad_de_concetracion,hipervigilancia,contacto_visual_bajo,lenguaje desorganizado
Typhoid,comportamiento social inadecuado,dificultad_de_concetracion,hipervigilancia,expresion_facial_reducida,ideas_suicidas,taquicardia,sudoracion,hipoexpresividad emocional,pensamientos_intrusivos,hipervigilancia,expresion_facial_reducida,taquicardia,alucinaciones,preocupacion,abulia,alogia_bloqueos_pensamiento,tristeza
Typhoid,hipervigilancia,sudoracion,alucinaciones,ideas_delirantes,sudoracion,procesamiento_info_deficit,contacto_visual_bajo,memoria_deterioro,sentimiento_de_culpa,catatonía,abulia_trabajo_estudio,abulia_trabajo_estudio,obsesiones_presencia,alogia_bloqueos_pensamiento,anhedonia_relaciones_familia,eco del pensamiento,anhedonia_sociabilidad
Typhoid,hipoexpresividad emocional,abulia_trabajo_estudio,comportamiento motor desorganizado,paranoia intensa,alogia_pobreza_habla,afectividad_inapropiada,lenguaje desorganizado,anhedonia_sociabilidad,anhedonia_sociabilidad,dificultad_de_concetracion,abulia,gesticulacion_reducida,dificultad_de_concetracion,ideas_delirantes,anhedonia_sociabilidad,irritabilidad,anhedonia_relaciones_amigos
Typhoid,abulia_higiene,tristeza,alogia_pobreza_contenido,taquicardia,disminucion_del_libido,alogia_bloqueos_pensamiento,cambios_en_el_apetito,procesamiento_info_deficit,gesticulacion_reducida,preocupacion,cambios_en_el_apetito,atencion_deterioro,afectividad_inapropiada,expresion_facial_reducida,anhedonia_sociabilidad,catatonía,memoria_deterioro
Typhoid,anergia_fisica,pensamientos_intrusivos,alogia_pobreza_habla,lenguaje desorganizado,disnea,memoria_deterioro,anhedonia_relaciones_familia,anhedonia_intereses_recreativos,anergia_fisica,abulia_trabajo_estudio,abulia_higiene,irritabilidad,anhedonia,desorganización del pensamiento,dificultad_de_concetracion,paranoia intensa,alogia_pobreza_habla
Typhoid,tristeza,disnea,sentimiento_de_culpa,cambios_en_el_apetito,abulia,control_pensamiento,hipervigilancia,comportamiento motor desorganizado,disnea,tristeza,lenguaje desorganizado,abulia_higiene,expresion_facial_reducida,catatonía,anhedonia,afectividad_inapropiada,abulia
Typhoid,ideas_suicidas,abulia_higiene,dificultad_de_concetracion,cambios_en_el_apetito,alogia_pobreza_contenido,gesticulacion_reducida,disnea,paranoia intensa,gesticulacion_reducida,hipoexpresividad emocional,alogia_pobreza_habla,expresion_facial_reducida,sudoracion,eco del pensamiento,catatonía,anhedonia_relaciones_amigos,alogia_bloqueos_pensamiento
Typhoid,anhedonia_relaciones_amigos,afectividad_inapropiada,taquicardia,atencion_deterioro,cambios_en_el_apetito,paranoia intensa,procesamiento_info_deficit,alogia_bloqueos_pensamiento,dificultad_de_concetracion,hipervigilancia,comportamiento social inadecuado,alogia,memoria_deterioro,tristeza,eco del pensamiento,expresion_facial_reducida,desorganización del pensamiento
Typhoid,afectividad_inapropiada,alucinaciones,obsesiones_presencia,ideas_suicidas,anhedonia_relaciones_familia,memoria_deterioro,anhedonia_relaciones_familia,sudoracion,alogia_pobreza_habla,hipoexpresividad emocional,anhedonia,anergia_fisica,sentimiento_de_culpa,anhedonia_relaciones_amigos,abulia,hipervigilancia,alogia_bloqueos_pensamiento
Typhoid,hipervigilancia,anhedonia_relaciones_familia,comportamiento motor desorganizado,lenguaje desorganizado,dificultades en teoría de la mente,sueño_o_fatiga,eco del pensamiento,anhedonia_relaciones_amigos,temblores,anhedonia_relaciones_familia,anhedonia_intereses_sexuales,abulia,alogia_pobreza_contenido,pensamientos_intrusivos,dificultad_de_concetracion,pensamientos_intrusivos,ideas_suicidas
Hepatitis A,alogia_pobreza_contenido,anhedonia_relaciones_familia,ideas_suicidas,anhedonia,alogia,anhedonia,sentimiento_de_culpa,anhedonia_intereses_sexuales,irritabilidad,alogia_pobreza_habla,expresion_facial_reducida,pensamientos_intrusivos,contacto_visual_bajo,sudoracion,alogia_pobreza_habla,irritabilidad,alogia_pobreza_contenido
Hepatitis A,disnea,preocupacion,abulia,disminucion_del_libido,nerviosismo,anhedonia_relaciones_amigos,lenguaje desorganizado,comportamiento motor desorganizado,eco del pensamiento,anhedonia_intereses_sexuales,afectividad_inapropiada,pensamientos_intrusivos,alogia_pobreza_habla,alucinaciones,sueño_o_fatiga,atencion_deterioro,sueño_o_fatiga
Hepatitis A,anergia_fisica,preocupacion,alogia,ideas_suicidas,disminucion_del_libido,comportamiento motor desorganizado,anhedonia_sociabilidad,hipoexpresividad emocional,ideas_suicidas,abulia,anhedonia_relaciones_amigos,cambios_en_el_apetito,taquicardia,contacto_visual_bajo,alogia_pobreza_contenido,abulia_trabajo_estudio,anhedonia_relaciones_familia
Hepatitis A,abulia,procesamiento_info_deficit,comportamiento social inadecuado,cambios_en_el_apetito,sudoracion,memoria_deterioro,catatonía,alogia,atencion_deterioro,ideas_suicidas,catatonía,catatonía,disminucion_del_libido,temblores,alogia_pobreza_habla,catatonía,cambios_en_el_apetito
Hepatitis A,hipoexpresividad emocional,comportamiento motor desorganizado,preocupacion,expresion_facial_reducida,alogia_pobreza_contenido,eco del pensamiento,hipervigilancia,sueño_o_fatiga,ideas_suicidas,alogia_bloqueos_pensamiento,alogia_bloqueos_pensamiento,anhedonia,abulia_trabajo_estudio,alucinaciones,alogia_pobreza_habla,sueño_o_fatiga,lenguaje desorganizado
Hepatitis A,alogia_pobreza_habla,abulia,nerviosismo,cambios_en_el_apetito,alogia,abulia,memoria_deterioro,abulia,abulia_higiene,contacto_visual_bajo,alucinaciones,abulia_trabajo_estudio,expresion_facial_reducida,abulia,sentimiento_de_culpa,gesticulacion_reducida,anhedonia_relaciones_familia
Hepatitis A,hipervigilancia,hipoexpresividad emocional,disminucion_del_libido,paranoia intensa,eco del pensamiento,procesamiento_info_deficit,paranoia intensa,anhedonia_relaciones_familia,comportamiento social inadecuado,anhedonia_relaciones_amigos,hipervigilancia,hipoexpresividad emocional,anhedonia_intereses_sexuales,hipoexpresividad emocional,temblores,irritabilidad,temblores
Hepatitis A,sentimiento_de_culpa,anergia_fisica,comportamiento motor desorganizado,disminucion_del_libido,abulia,ideas_suicidas,atencion_deterioro,tristeza,ideas_delirantes,desorganización del pensamiento,sueño_o_fatiga,ideas_suicidas,preocupacion,anhedonia_sociabilidad,anhedonia_sociabilidad,nerviosismo,nerviosismo
Hepatitis A,comportamiento social inadecuado,disnea,lenguaje desorganizado,hipoexpresividad emocional,pensamientos_intrusivos,alogia,temblores,preocupacion,nerviosismo,ideas_suicidas,obsesiones_presencia,lenguaje desorganizado,expresion_facial_reducida,gesticulacion_reducida,afectividad_inapropiada,anergia_fisica,abulia_trabajo_estudio
Hepatitis A,ideas_suicidas,alogia,alogia_pobreza_habla,hipoexpresividad emocional,alogia,alogia_pobreza_habla,pensamientos_intrusivos,preocupacion,alogia_bloqueos_pensamiento,ideas_suicidas,sudoracion,alogia_bloqueos_pensamiento,eco del pensamiento,afectividad_inapropiada,alogia,afectividad_inapropiada,alogia
Hepatitis B,alogia_pobreza_habla,comportamiento social inadecuado,disnea,dificultad_de_concetracion,procesamiento_info_deficit,alogia,gesticulacion_reducida,dificultades en teoría de la mente,expresion_facial_reducida,lenguaje desorganizado,paranoia intensa,catatonía,eco del pensamiento,comportamiento motor desorganizado,alogia_pobreza_contenido,atencion_deterioro,anhedonia_intereses_sexuales
Hepatitis B,comportamiento social inadecuado,dificultad_de_concetracion,temblores,nerviosismo,abulia_higiene,cambios_en_el_apetito,anhedonia_sociabilidad,comportamiento motor desorganizado,procesamiento_info_deficit,alogia_bloqueos_pensamiento,alogia,alogia,temblores,desorganización del pensamiento,pensamientos_intrusivos,ideas_delirantes,comportamiento social inadecuado
Hepatitis B,comportamiento motor desorganizado,afectividad_inapropiada,catatonía,anhedonia_intereses_recreativos,alucinaciones,alogia,anhedonia_relaciones_amigos,anhedonia_relaciones_familia,gesticulacion_reducida,preocupacion,taquicardia,gesticulacion_reducida,dificultad_de_concetracion,abulia_higiene,preocupacion,disminucion_del_libido,comportamiento social inadecuado
